,payFrequency,apr,nPaidOff,loanStatus,state,leadType,leadCost,fpStatus,hasCF,NumPaymentsPaid,NumPaymentsMissed,NumPaymentsCancelled,isPaidOff,nLoanTaken,earningDiff,applicationYear
13454,0,9277250.715763165,0,2,20,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.2089941589413864,2016
13455,0,9277250.715763165,0,5,12,8,-3.949745080857097,4,0,1.0,0.0,13.0,1,3,797.7572246633051,2016
13456,0,11768081.773854656,0,3,16,4,2.8544212975884062,4,1,0.0,2.0,11.0,0,1,-2.2186886141586575,2016
13457,4,9277250.715763165,0,2,28,0,1.215398775016625,4,1,1.0,2.0,23.0,0,1,61.665746258861134,2016
13458,2,12512591.094815288,0,2,35,6,-3.949745080857097,4,1,3.0,3.0,2.0,1,2,1344.2627661281201,2015
13459,2,9277250.715763165,0,5,35,0,2.8544212975884062,4,1,6.0,0.0,1.0,1,4,471.94308661630515,2015
13460,0,9745994.598396378,0,5,22,0,1.215398775016625,4,1,13.0,1.0,0.0,1,1,2568.5371551646463,2016
13461,0,5651967.550456223,0,3,20,4,4.363500465008609,4,1,2.0,2.0,0.0,1,1,196.26443942261673,2017
13462,0,9277250.715763165,0,2,28,4,6.534465208576885,1,1,13.0,1.0,32.0,1,1,1805.3971685768627,2016
13463,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,1.0,3.0,9.0,1,1,51.51657562179107,2016
13464,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,3,1520.3471230381535,2016
13465,0,510451.1013821627,0,5,3,7,-3.949745080857097,4,1,24.0,0.0,0.0,1,1,6492.991186153943,2016
13466,0,9277250.715763165,0,5,18,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,2,1425.3299054711563,2015
13467,0,7003602.724033782,0,5,28,4,6.534465208576885,4,1,12.0,1.0,0.0,1,4,2820.654039181609,2016
13468,2,13550102.569088677,0,4,35,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.208932656886339,2017
13469,4,9277250.715763165,0,2,13,4,1.215398775016625,4,1,1.0,2.0,21.0,0,1,55.97804678749491,2015
13470,4,2482690.655157639,0,3,12,4,4.363500465008609,2,1,6.0,3.0,17.0,1,1,254.87164443781077,2016
13471,0,280483.0507934411,0,5,3,6,-3.949745080857097,4,1,8.0,0.0,45.0,1,1,4189.043386025642,2016
13472,2,5201997.259444528,0,5,28,0,2.1153180105563267,4,0,6.0,0.0,0.0,1,1,657.3100166563553,2015
13473,0,9277250.715763165,0,2,7,0,2.8544212975884062,4,1,4.0,3.0,7.0,1,1,266.60386370071143,2016
13474,0,1889714.3030924103,0,5,12,6,-3.949745080857097,4,0,3.0,0.0,0.0,1,1,697.2917505930518,2017
13475,0,9277250.715763165,0,3,7,0,1.215398775016625,4,1,0.0,1.0,12.0,0,1,-2.2250523861195397,2016
13476,0,7003602.724033782,0,5,28,6,-3.949745080857097,4,0,13.0,0.0,0.0,1,2,885.6027985784596,2016
13477,0,11768081.773854656,0,5,30,4,4.363500465008609,4,1,5.0,0.0,9.0,1,2,616.9531192707851,2017
13478,0,9277250.715763165,0,5,28,0,2.8544212975884062,4,1,12.0,0.0,0.0,1,3,1077.1329146040441,2015
13479,3,3272.3901488844717,0,5,5,5,-3.949745080857097,4,0,12.0,0.0,0.0,1,1,870.323915769761,2016
13480,0,2482690.655157639,0,2,12,0,1.215398775016625,4,1,8.0,3.0,1.0,1,1,541.4410550341114,2015
13481,0,9277250.715763165,0,5,7,0,1.215398775016625,4,1,12.0,0.0,2.0,1,1,1165.3678871361687,2016
13482,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,2.0,0.0,1,2,1290.7343350091244,2015
13483,0,9745994.598396378,0,2,22,0,1.215398775016625,4,1,6.0,5.0,5.0,1,1,864.3517572665144,2015
13484,4,2482690.655157639,0,8,12,4,6.0580380488509045,4,1,12.0,2.0,10.0,1,1,631.7352471947064,2016
13485,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,1.0,2.0,9.0,0,1,143.25674178191906,2015
13486,3,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,0.0,1.0,11.0,0,1,-2.204739986147166,2016
13487,4,12013081.630711285,0,2,13,4,4.363500465008609,4,1,0.0,2.0,24.0,0,1,-2.2348850327992116,2016
13488,0,9745994.598396378,0,2,22,4,4.363500465008609,4,1,8.0,3.0,8.0,1,1,1248.5486390137164,2015
13489,0,9277250.715763165,0,2,7,0,1.215398775016625,4,1,0.0,2.0,11.0,0,1,-2.2330313553353083,2016
13490,0,9277250.715763165,0,2,28,4,1.215398775016625,2,1,1.0,2.0,9.0,0,1,107.70700112954083,2015
13491,0,2482690.655157639,0,5,12,9,-3.949745080857097,1,0,2.0,0.0,11.0,1,1,1244.3330446354598,2016
13492,0,9277250.715763165,0,5,34,6,-3.949745080857097,4,1,2.0,0.0,12.0,1,4,819.5281471345523,2016
13493,0,11768081.773854656,0,3,38,0,1.215398775016625,4,1,2.0,1.0,10.0,1,1,451.00435961817595,2017
13494,4,9277250.715763165,0,5,18,0,1.215398775016625,4,1,23.0,0.0,2.0,1,1,2077.014464649328,2016
13495,0,4502857.4685344435,0,5,39,0,1.215398775016625,4,1,4.0,0.0,9.0,1,3,587.1881678692808,2015
13496,0,13550102.569088677,0,5,35,7,-3.949745080857097,4,1,13.0,0.0,0.0,1,1,2178.6729467722507,2016
13497,4,9277250.715763165,0,2,34,0,1.215398775016625,4,1,1.0,2.0,21.0,1,1,58.918712214903096,2015
13498,4,9277250.715763165,0,2,28,0,1.215398775016625,4,1,8.0,1.0,17.0,1,1,673.0427279445445,2016
13499,4,11768081.773854656,0,3,2,0,1.215398775016625,4,1,6.0,2.0,18.0,1,1,288.4875424227957,2016
13500,0,10819400.907835873,0,2,13,0,2.1153180105563267,4,1,5.0,1.0,7.0,1,1,461.4881336546407,2016
13501,0,12013081.630711285,0,5,13,0,1.215398775016625,4,1,7.0,0.0,6.0,1,2,914.3502065925952,2015
13502,0,3073835.364502685,0,5,35,0,1.215398775016625,4,0,12.0,0.0,0.0,1,2,661.9595938088218,2015
13503,0,9277250.715763165,0,2,35,6,2.1153180105563267,4,1,1.0,2.0,9.0,1,1,69.18492273382347,2015
13504,4,11768081.773854656,0,2,7,0,2.8544212975884062,4,1,1.0,2.0,23.0,0,1,54.33189037512436,2016
13505,0,9277250.715763165,0,4,13,4,4.363500465008609,4,1,4.0,0.0,0.0,1,1,340.2712394464379,2017
13506,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,0.0,1.0,11.0,0,1,-2.2195546392159344,2016
13507,0,2482690.655157639,0,3,12,0,2.1153180105563267,1,1,5.0,3.0,7.0,1,1,380.91060834625455,2016
13508,0,5965017.295757288,0,2,28,7,-3.949745080857097,1,1,1.0,2.0,10.0,0,2,89.0934889823487,2016
13509,4,9745994.598396378,0,2,22,0,1.215398775016625,4,1,4.0,2.0,18.0,1,1,302.65001517033,2016
13510,2,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,1.0,0.0,0.0,1,1,271.4507562404562,2017
13511,0,2464331.2566070086,0,3,37,4,5.239919521102256,4,1,0.0,1.0,0.0,0,1,-2.2012688068483603,2017
13512,4,5651967.550456223,0,2,20,0,2.8544212975884062,4,1,16.0,4.0,4.0,1,1,869.3361104539423,2016
13513,0,9277250.715763165,1,2,28,0,1.215398775016625,1,1,1.0,2.0,10.0,1,1,111.93807322575461,2016
13514,0,9277250.715763165,0,2,35,0,2.1153180105563267,4,0,7.0,2.0,3.0,1,1,535.9112054083002,2015
13515,0,9745994.598396378,0,5,22,0,2.1153180105563267,4,1,3.0,0.0,10.0,1,1,896.2122289181044,2016
13516,0,2482690.655157639,0,5,12,0,1.215398775016625,4,1,8.0,1.0,9.0,1,1,993.4578448669878,2016
13517,4,11768081.773854656,0,3,30,0,2.1153180105563267,5,1,1.0,2.0,23.0,0,1,94.96177934880023,2017
13518,0,13550102.569088677,0,3,35,4,5.239919521102256,4,1,0.0,1.0,0.0,0,1,-2.2275573980393775,2017
13519,4,9277250.715763165,0,2,3,0,1.215398775016625,4,1,4.0,2.0,30.0,1,1,181.8657705827223,2016
13520,4,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,6.0,2.0,16.0,1,1,395.16760288331903,2015
13521,0,12013081.630711285,0,5,13,0,2.1153180105563267,4,1,3.0,1.0,10.0,1,1,586.3678568829864,2017
13522,0,10229272.901213905,0,5,35,6,-3.949745080857097,4,0,13.0,0.0,0.0,1,3,1336.152769238165,2016
13523,0,4502857.4685344435,0,5,39,0,2.1153180105563267,4,0,12.0,0.0,0.0,1,2,821.4270764293825,2015
13524,0,10819400.907835873,0,2,13,6,-3.949745080857097,4,1,9.0,2.0,2.0,1,1,1249.7599323475858,2016
13525,2,4502857.4685344435,0,2,39,0,1.215398775016625,4,0,2.0,3.0,7.0,1,1,221.33128860309276,2015
13526,4,6496440.7745900145,0,5,28,6,-3.949745080857097,4,0,25.0,0.0,2.0,1,2,2764.3543462547805,2016
13527,0,2482690.655157639,0,3,12,0,2.8544212975884062,4,1,4.0,1.0,8.0,1,1,247.20796564108866,2016
13528,0,13603339.378653467,0,2,28,0,2.1153180105563267,4,1,3.0,3.0,6.0,1,1,273.9712878442511,2016
13529,2,7003602.724033782,0,3,28,6,-3.949745080857097,4,0,1.0,1.0,4.0,1,3,424.06720597797846,2016
13530,0,5201997.259444528,0,5,28,4,8.4552465510317,4,1,12.0,0.0,0.0,1,1,3050.0015319633353,2015
13531,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,0.0,3.0,10.0,0,1,-2.2025097151490836,2016
13532,0,2482690.655157639,0,2,12,0,1.215398775016625,4,1,8.0,2.0,2.0,1,1,567.505046505095,2015
13533,4,6012887.435416876,0,5,28,6,-3.949745080857097,4,1,26.0,0.0,0.0,1,2,3405.1580289946132,2016
13534,2,11768081.773854656,0,2,7,6,-3.949745080857097,4,1,0.0,1.0,5.0,0,1,-2.2224669501648435,2017
13535,4,1394283.8486751544,0,2,35,0,1.215398775016625,4,0,0.0,2.0,22.0,0,1,-2.0781368211805313,2015
13536,0,13603339.378653467,0,5,34,0,1.215398775016625,4,1,5.0,0.0,8.0,1,2,545.3517330215473,2015
13537,0,9745994.598396378,0,2,22,0,1.215398775016625,4,1,2.0,1.0,9.0,1,1,270.65407864809515,2015
13538,1,2482690.655157639,0,5,12,0,1.215398775016625,4,1,6.0,0.0,0.0,1,2,821.8370488194274,2016
13539,0,9277250.715763165,0,5,39,4,4.363500465008609,4,1,7.0,1.0,8.0,1,1,924.3053043244316,2016
13540,0,9277250.715763165,0,3,15,0,1.215398775016625,4,1,3.0,2.0,8.0,1,1,267.3703862592405,2016
13541,0,3073835.364502685,0,2,39,0,1.215398775016625,4,0,6.0,1.0,5.0,1,1,316.9620237984858,2015
13542,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,12.0,2.0,0.0,1,1,659.1850444854225,2016
13543,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,2.0,2.0,8.0,1,1,142.7241054346283,2015
13544,0,13603339.378653467,0,5,28,0,1.215398775016625,4,1,2.0,0.0,12.0,1,1,376.6834722393689,2016
13545,0,10819400.907835873,0,5,34,0,1.215398775016625,4,1,13.0,0.0,0.0,1,1,1147.029857218464,2016
13546,0,9277250.715763165,0,2,13,4,5.239919521102256,4,1,1.0,2.0,9.0,1,1,162.02671773044258,2016
13547,0,11768081.773854656,0,5,30,4,4.363500465008609,4,1,4.0,0.0,10.0,1,1,1057.7387155162025,2017
13548,0,4476471.770532292,0,5,39,0,2.1153180105563267,4,1,10.0,1.0,4.0,1,1,995.6866788940509,2016
13549,0,9277250.715763165,0,3,18,4,4.363500465008609,4,1,2.0,2.0,0.0,1,1,190.60561429177173,2017
13550,0,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,3.0,0.0,10.0,1,1,272.11998965216736,2015
13551,4,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,1,1173.8787526378048,2015
13552,0,9277250.715763165,0,5,27,6,-3.949745080857097,4,1,3.0,0.0,11.0,1,6,428.7416336668718,2016
13553,0,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.204855288795102,2016
13554,0,9277250.715763165,0,2,18,4,5.239919521102256,4,1,6.0,2.0,6.0,1,1,906.607209531897,2016
13555,0,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,1.0,1.0,11.0,1,1,104.15131010186134,2016
13556,0,6012887.435416876,0,4,28,6,-3.949745080857097,4,0,7.0,0.0,0.0,1,3,884.3936788713819,2016
13557,2,4502857.4685344435,0,5,39,0,2.8544212975884062,4,0,6.0,0.0,0.0,1,3,608.4247984279118,2015
13558,0,9277250.715763165,0,2,36,0,1.215398775016625,4,1,1.0,1.0,11.0,1,1,108.16967266663389,2016
13559,4,9277250.715763165,0,5,27,0,1.215398775016625,4,1,23.0,0.0,4.0,1,2,1510.6058851306864,2016
13560,0,13550102.569088677,0,4,35,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2153867441179163,2017
13561,2,9277250.715763165,0,4,20,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.242337561764161,2017
13562,0,13603339.378653467,0,9,28,0,1.215398775016625,4,0,9.0,2.0,8.0,1,1,695.0248643876605,2015
13563,0,9277250.715763165,0,2,35,0,1.215398775016625,4,0,1.0,2.0,9.0,1,1,65.26803876724684,2015
13564,4,12013081.630711285,0,4,28,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2404592431263572,2017
13565,0,9277250.715763165,0,2,13,0,1.215398775016625,4,1,2.0,2.0,8.0,1,1,267.10461984728454,2015
13566,0,510451.1013821627,0,2,3,7,-3.949745080857097,4,1,6.0,3.0,35.0,1,1,1058.0106462327408,2016
13567,4,2482690.655157639,0,2,12,0,1.215398775016625,4,1,0.0,1.0,25.0,0,1,-2.237933280310443,2016
13568,0,12013081.630711285,0,5,18,4,5.239919521102256,4,1,13.0,0.0,0.0,1,1,1252.8457026655715,2016
13569,0,9277250.715763165,0,5,19,8,-3.949745080857097,4,0,2.0,0.0,12.0,1,1,1048.88144632697,2016
13570,4,9277250.715763165,0,2,35,0,1.215398775016625,4,1,4.0,1.0,19.0,1,1,147.89272518613234,2015
13571,0,7692412.79472348,0,9,35,6,-3.949745080857097,4,1,11.0,1.0,11.0,1,1,678.3605501017244,2015
13572,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,0.0,1.0,12.0,0,1,-2.2155765269351457,2016
13573,0,7324846.8931359695,0,5,22,6,-3.949745080857097,4,0,13.0,0.0,0.0,1,1,1660.863434547656,2016
13574,2,3073835.364502685,0,5,35,0,2.1153180105563267,4,0,6.0,0.0,0.0,1,3,609.0247364507128,2015
13575,0,9277250.715763165,0,5,34,0,1.215398775016625,1,1,4.0,0.0,10.0,1,1,626.1981423936463,2017
13576,0,9277250.715763165,0,5,18,0,1.215398775016625,4,1,12.0,0.0,0.0,1,1,1221.52687856306,2015
13577,4,4502857.4685344435,0,5,39,4,5.239919521102256,4,1,13.0,0.0,12.0,1,2,983.6260558257605,2015
13578,4,6012887.435416876,0,5,13,6,-3.949745080857097,4,1,13.0,0.0,14.0,1,2,1860.4190721641046,2016
13579,0,850874.7777797373,0,3,3,7,-3.949745080857097,4,1,5.0,1.0,20.0,1,1,1593.5754895641028,2016
13580,2,7003602.724033782,0,2,20,6,-3.949745080857097,4,1,0.0,1.0,6.0,0,1,-2.2075719675373104,2016
13581,0,9277250.715763165,0,5,3,6,-3.949745080857097,4,1,2.0,0.0,12.0,1,2,1061.9975166473519,2016
13582,2,10819400.907835873,0,4,28,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.218695996318063,2017
13583,4,9277250.715763165,0,5,18,4,5.239919521102256,4,1,24.0,1.0,0.0,1,1,2090.554464649328,2016
13584,4,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,21.0,0.0,4.0,1,2,712.0350280431584,2015
13585,4,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,3.0,5.0,17.0,1,1,130.09402811807925,2015
13586,0,2482690.655157639,0,2,12,4,2.1153180105563267,4,1,4.0,2.0,6.0,1,1,505.2971230381535,2015
13587,0,9277250.715763165,0,8,13,0,2.1153180105563267,4,1,5.0,1.0,6.0,1,1,1014.7090269682684,2016
13588,0,9277250.715763165,0,2,7,0,2.8544212975884062,4,1,1.0,1.0,11.0,0,1,135.17442122509595,2016
13589,4,11768081.773854656,0,3,25,4,2.1153180105563267,4,1,0.0,1.0,25.0,0,1,-2.2408304371535257,2016
13590,0,391698.93413437955,0,3,4,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.190200159111253,2017
13591,0,9277250.715763165,0,5,13,4,5.239919521102256,4,1,12.0,0.0,0.0,1,2,1224.7867541690837,2015
13592,3,2482690.655157639,0,2,12,6,-3.949745080857097,4,1,2.0,1.0,9.0,1,1,105.11207135869961,2016
13593,4,9277250.715763165,0,5,20,4,2.1153180105563267,4,1,21.0,0.0,4.0,1,1,1065.8549351076883,2016
13594,0,8167805.959048733,0,2,18,6,-3.949745080857097,4,1,3.0,3.0,7.0,1,1,345.47742606176195,2016
13595,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,3.0,2.0,7.0,1,1,483.69725288224515,2016
13596,0,10819400.907835873,0,5,28,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,2,1489.7779904823537,2016
13597,0,9277250.715763165,0,2,27,0,2.1153180105563267,4,1,10.0,2.0,1.0,1,1,1249.0144531277886,2016
13598,0,13550102.569088677,0,2,35,0,1.215398775016625,4,1,1.0,1.0,11.0,1,1,76.43561709956228,2016
13599,4,4502857.4685344435,0,2,39,0,2.1153180105563267,4,0,0.0,2.0,22.0,0,1,-2.202572186628313,2015
13600,0,9745994.598396378,0,5,32,0,2.1153180105563267,4,1,11.0,1.0,0.0,1,1,1429.6360880589211,2015
13601,0,5651967.550456223,0,5,3,8,-3.949745080857097,4,0,4.0,0.0,10.0,1,1,1915.3985991042312,2017
13602,4,9277250.715763165,0,2,20,4,5.239919521102256,1,1,8.0,2.0,14.0,1,1,614.1301699279965,2015
13603,0,4502857.4685344435,0,2,39,6,-3.949745080857097,4,1,1.0,0.0,0.0,1,2,122.80554887642836,2015
13604,0,9277250.715763165,0,3,20,6,-3.949745080857097,4,1,10.0,3.0,0.0,1,1,822.4750171467315,2016
13605,0,948374.9289072884,0,5,8,4,2.8544212975884062,4,1,2.0,0.0,25.0,1,2,3738.1249759653842,2016
13606,0,510451.1013821627,0,5,3,7,-3.949745080857097,4,1,24.0,0.0,0.0,1,1,6660.950607338064,2016
13607,0,9277250.715763165,0,2,33,4,6.0580380488509045,4,1,0.0,1.0,12.0,0,1,-2.2465345401546832,2016
13608,0,7003602.724033782,0,3,28,6,-3.949745080857097,1,1,8.0,1.0,4.0,1,2,1379.6620120139578,2016
13609,0,510451.1013821627,0,5,3,7,-3.949745080857097,4,1,7.0,1.0,18.0,1,1,4435.7114236267635,2016
13610,4,11768081.773854656,0,3,30,4,4.363500465008609,4,1,1.0,2.0,24.0,0,1,192.12764208780635,2016
13611,4,2482690.655157639,0,2,12,6,-3.949745080857097,4,1,8.0,2.0,15.0,1,1,429.6446631984427,2015
13612,0,7692412.79472348,0,2,28,6,-3.949745080857097,4,0,0.0,1.0,11.0,0,1,-2.1936059938315196,2015
13613,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,0.0,2.0,11.0,0,1,-2.2526021535125644,2017
13614,4,4502857.4685344435,0,2,39,0,2.1153180105563267,4,0,10.0,3.0,0.0,1,1,312.28312255154094,2015
13615,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,5.0,2.0,5.0,1,1,863.365061723552,2016
13616,4,285214.88390022254,0,2,3,6,-3.949745080857097,4,1,7.0,2.0,95.0,1,2,727.3412757414189,2016
13617,2,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,3.0,1.0,2.0,1,1,469.8397211841837,2016
13618,4,6496440.7745900145,0,2,18,6,-3.949745080857097,4,0,2.0,2.0,22.0,1,1,129.67268694778667,2016
13619,0,9745994.598396378,0,5,32,6,-3.949745080857097,4,1,12.0,2.0,1.0,1,2,2364.717656362693,2016
13620,0,3073835.364502685,0,5,35,6,-3.949745080857097,4,0,11.0,0.0,0.0,1,4,935.4316272464199,2016
13621,2,9277250.715763165,0,2,34,0,2.8544212975884062,4,1,0.0,2.0,10.0,0,1,-2.2020324052021736,2016
13622,0,2482690.655157639,0,2,12,0,1.215398775016625,4,1,3.0,1.0,8.0,1,1,253.7455538793546,2016
13623,0,2482690.655157639,0,5,12,4,6.534465208576885,4,1,12.0,0.0,0.0,1,2,801.8584176178383,2015
13624,0,12013081.630711285,0,2,28,0,2.1153180105563267,4,1,1.0,5.0,6.0,1,1,71.28334569885526,2016
13625,0,2482690.655157639,0,2,12,7,-3.949745080857097,4,1,10.0,6.0,5.0,1,1,1587.274852528992,2016
13626,4,9277250.715763165,0,2,32,6,-3.949745080857097,4,1,0.0,2.0,24.0,0,2,-2.2423382369007263,2016
13627,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,0.0,1.0,11.0,0,1,-2.212873146976686,2015
13628,4,2482690.655157639,0,5,12,6,-3.949745080857097,1,1,26.0,1.0,0.0,1,1,1304.943836788674,2016
13629,0,6794422.212977779,0,5,28,0,1.215398775016625,4,0,12.0,3.0,0.0,1,1,791.5257227953905,2015
13630,3,9277250.715763165,0,5,28,0,1.215398775016625,4,1,6.0,0.0,7.0,1,1,1021.6616613155043,2016
13631,0,9277250.715763165,0,5,28,0,1.215398775016625,4,1,4.0,0.0,10.0,1,1,742.4150092170297,2016
13632,4,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,1.0,2.0,23.0,0,1,61.69513215160164,2016
13633,0,13550102.569088677,0,3,35,0,1.215398775016625,4,1,1.0,1.0,11.0,0,1,115.15461325588208,2017
13634,3,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,1.0,2.0,9.0,1,1,88.82232937915074,2016
13635,4,6012887.435416876,0,5,28,6,-3.949745080857097,1,0,26.0,0.0,0.0,1,2,815.667262804623,2016
13636,0,9277250.715763165,0,3,27,4,6.0580380488509045,4,1,1.0,1.0,11.0,0,1,409.92816986209493,2016
13637,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,6.0,1.0,5.0,1,1,780.1359665106155,2015
13638,4,13550102.569088677,0,5,35,0,1.215398775016625,4,1,1.0,0.0,26.0,1,1,534.969973727903,2017
13639,2,8474325.517466916,0,5,28,6,-3.949745080857097,4,1,5.0,0.0,1.0,1,1,1380.0733902137329,2016
13640,0,9277250.715763165,0,9,28,0,2.1153180105563267,4,1,10.0,2.0,2.0,1,1,1060.4936844484168,2015
13641,0,9277250.715763165,0,5,18,0,1.215398775016625,4,1,9.0,0.0,5.0,1,2,1465.0728311429516,2016
13642,0,7003602.724033782,0,2,28,7,-3.949745080857097,4,1,2.0,1.0,10.0,1,2,266.8312595833775,2016
13643,0,11768081.773854656,0,6,30,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2681920627737315,2017
13644,2,4502857.4685344435,0,2,39,6,-3.949745080857097,4,0,0.0,1.0,11.0,0,1,-2.2184611558119625,2015
13645,3,9277250.715763165,0,5,18,4,6.0580380488509045,4,1,12.0,0.0,0.0,1,2,1573.0555515039027,2016
13646,4,6288689.034144229,1,2,22,6,-3.949745080857097,1,1,12.0,4.0,12.0,1,2,1027.48212721144,2016
13647,0,9277250.715763165,0,2,3,0,1.215398775016625,4,1,1.0,2.0,10.0,1,1,96.45469641766918,2016
13648,4,9277250.715763165,0,2,13,0,1.215398775016625,4,1,8.0,1.0,18.0,1,1,761.7582369332241,2016
13649,3,11768081.773854656,0,5,21,4,4.363500465008609,4,1,11.0,2.0,0.0,1,1,1518.7962724562333,2016
13650,0,2482690.655157639,0,5,12,7,-3.949745080857097,4,1,13.0,0.0,0.0,1,1,2240.2919365248067,2016
13651,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,0.0,1.0,0.0,0,1,-2.2351265727975513,2017
13652,0,2482690.655157639,0,5,12,0,2.1153180105563267,4,1,13.0,0.0,0.0,1,1,630.5525685143368,2016
13653,4,9277250.715763165,0,8,28,0,2.1153180105563267,4,1,7.0,1.0,18.0,1,1,507.50838362936025,2016
13654,2,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,1.0,0.0,0.0,1,1,407.42618741566434,2017
13655,0,4502857.4685344435,0,5,39,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,1073.5030810906587,2015
13656,4,1609113.1542920899,0,2,12,6,-3.949745080857097,4,0,20.0,5.0,3.0,1,1,775.2170161533822,2016
13657,0,11768081.773854656,0,3,2,4,4.363500465008609,4,1,1.0,2.0,10.0,1,1,168.30234432683986,2017
13658,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,0.0,1.0,12.0,0,1,-2.239174754347001,2016
13659,0,9277250.715763165,0,2,13,0,2.1153180105563267,4,1,0.0,1.0,11.0,0,1,-2.221846118282048,2016
13660,4,9277250.715763165,0,2,13,0,2.1153180105563267,4,1,0.0,1.0,25.0,0,1,-2.2317991954969467,2016
13661,0,9277250.715763165,0,4,13,4,2.8544212975884062,4,1,6.0,0.0,0.0,1,2,1096.719695937293,2016
13662,0,10819400.907835873,0,5,34,4,2.8544212975884062,4,1,4.0,0.0,0.0,1,1,315.41602430729523,2017
13663,4,2482690.655157639,0,2,12,0,1.215398775016625,4,1,3.0,2.0,21.0,1,1,123.52245827073483,2016
13664,0,9277250.715763165,0,5,34,0,1.215398775016625,4,1,12.0,0.0,0.0,1,2,1027.6952536525998,2015
13665,0,9277250.715763165,0,9,28,0,2.1153180105563267,4,0,3.0,2.0,20.0,1,1,397.78824505096054,2015
13666,0,2482690.655157639,0,7,12,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.196681175461015,2017
13667,2,4476471.770532292,0,2,39,6,-3.949745080857097,4,1,0.0,1.0,5.0,0,1,-2.1929282859041086,2016
13668,4,7003602.724033782,0,5,28,6,-3.949745080857097,4,1,24.0,0.0,1.0,1,4,1229.7165151104562,2016
13669,2,391698.93413437955,0,4,4,0,1.215398775016625,4,1,1.0,0.0,0.0,1,1,126.1908446753163,2017
13670,0,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,2,1657.5335167466699,2015
13671,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,1.0,4.0,9.0,1,1,101.27626278308601,2016
13672,4,12013081.630711285,0,5,13,4,5.239919521102256,1,1,24.0,0.0,0.0,1,1,1250.2657979374683,2016
13673,0,9745994.598396378,0,2,32,0,2.1153180105563267,4,1,0.0,2.0,10.0,0,1,-2.237690276156998,2016
13674,4,6012887.435416876,0,5,18,6,-3.949745080857097,4,0,18.0,0.0,9.0,1,3,1104.3160433119847,2016
13675,0,9277250.715763165,1,5,20,0,2.1153180105563267,4,1,2.0,0.0,11.0,1,2,528.5308267354833,2016
13676,0,9277250.715763165,0,5,13,6,-3.949745080857097,4,1,7.0,0.0,7.0,1,1,2289.0623090440445,2016
13677,3,9277250.715763165,0,2,39,0,2.1153180105563267,2,1,0.0,2.0,10.0,0,1,-2.201090406333057,2016
13678,0,5651967.550456223,0,4,20,4,5.239919521102256,1,1,0.0,0.0,0.0,0,1,-2.2345732185714873,2017
13679,0,9277250.715763165,0,3,24,0,1.215398775016625,4,1,4.0,0.0,9.0,1,1,920.2720976979496,2016
13680,4,9277250.715763165,0,2,32,0,1.215398775016625,4,0,0.0,2.0,22.0,0,1,-2.235933771607405,2015
